Secciones de la CNAE-09	Tipo de coste	Periodo	Total
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2003T2	85
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2003T1	85,1
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2002T4	84
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2002T3	83,5
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2002T2	81,3
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2002T1	79,7
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2001T4	78,5
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2001T3	78,3
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2001T2	78,1
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2001T1	77,7
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2000T4	77,3
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2000T3	76,1
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2000T2	75,5
B Industrias extractivas	Coste salarial total por hora efectiva de trabajo	2000T1	74,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2014T4	113,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2014T3	115,8
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2014T2	116,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2014T1	111,7
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2013T4	115,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2013T3	109,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2013T2	108,8
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2013T1	117,3
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2012T4	114,8
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2012T3	114,3
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2012T2	112,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2012T1	108,6
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2011T4	111,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2011T3	105,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2011T2	107
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2011T1	110,8
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2010T4	136,7
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2010T3	109,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2010T2	105,5
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2010T1	100,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2009T4	100,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2009T3	103
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2009T2	110,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2009T1	103,5
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2008T4	102,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2008T3	99,7
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2008T2	101,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2008T1	96,8
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2007T4	87,7
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2007T3	89,6
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2007T2	85,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2007T1	87,2
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2006T4	88,6
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2006T3	87,2
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2006T2	87,3
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2006T1	87,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2005T4	86,3
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2005T3	85,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2005T2	85,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2005T1	86,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2004T4	86,3
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2004T3	86
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2004T2	85,6
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2004T1	83,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2003T4	90,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2003T3	86
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2003T2	84,3
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2003T1	81,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2002T4	77,7
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2002T3	81,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2002T2	76,6
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2002T1	78,1
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2001T4	78,8
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2001T3	77,4
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2001T2	75,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2001T1	79,3
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2000T4	71,5
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2000T3	72,9
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2000T2	73,2
B Industrias extractivas	Otros costes por hora efectiva de trabajo	2000T1	73,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T4	126,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T3	126,4
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T2	125,2
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2014T1	122,7
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T4	122,9
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T3	121,9
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T2	120,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2013T1	123,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T4	121
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T3	119,1
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T2	119,3
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2012T1	115,4
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T4	115,4
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T3	113,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T2	112
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2011T1	113,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T4	122,1
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T3	111,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T2	109,9
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2010T1	105,6
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T4	104,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T3	104,6
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T2	103,6
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2009T1	103,3
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T4	102,9
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T3	100,2
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T2	99,6
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2008T1	97,2
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T4	93,4
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T3	92
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T2	89,7
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2007T1	89,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T4	89,7
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T3	89,6
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T2	88,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2006T1	87,7
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T4	87,6
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T3	87,1
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T2	87,2
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2005T1	87,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T4	86,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T3	86,1
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T2	87,2
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2004T1	86
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T4	88,1
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T3	86,9
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T2	85,9
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2003T1	85,6
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T4	82,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T3	83,4
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T2	80,7
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2002T1	79,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T4	79,8
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T3	78,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T2	78,2
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2001T1	77,7
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T4	76,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T3	75,5
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T2	75,3
B Industrias extractivas	Coste laboral excluyendo pagos extraordinarios y atrasos por hora efectiva de trabajo	2000T1	74,7
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2014T4	112,8
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2014T3	112,2
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2014T2	112,6
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2014T1	111,9
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2013T4	111,8
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2013T3	112,2
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2013T2	111,3
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2013T1	111,7
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2012T4	111,2
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2012T3	110,6
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2012T2	110,5
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2012T1	109,7
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2011T4	109,1
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2011T3	108,5
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2011T2	107,4
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2011T1	106,7
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2010T4	106,7
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2010T3	105,9
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2010T2	106,2
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2010T1	106,5
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2009T4	106,4
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2009T3	106,1
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2009T2	105,5
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2009T1	104,1
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2008T4	102,4
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2008T3	100,7
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2008T2	99,2
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2008T1	97,8
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2007T4	96,8
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2007T3	96,1
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2007T2	94,3
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2007T1	93,8
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2006T4	92,5
C Industria manufacturera	Coste laboral total por hora efectiva de trabajo	2006T3	91,6
