Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2012T1;-10,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T4;-7,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T3;-7,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T2;-6,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2011T1;-3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T4;-4,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T3;-3,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T2;-2,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2010T1;-6,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T4;-5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T3;-4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T2;-2,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2009T1;0,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T4;2,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T3;6,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T2;7,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2008T1;10
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T4;11,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T3;12,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T2;14,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación anual;2007T1;14
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2025T4;10,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2025T3;6,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2025T2;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2025T1;2,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T4;13,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T3;11,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T2;10
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2024T1;5,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T4;6,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T3;9,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T2;5,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2023T1;4,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T4;6,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T3;4,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T2;3,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2022T1;2,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T4;7,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T3;4,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T2;1,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2021T1;-0,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T4;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T3;7,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T2;1,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2020T1;2,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T4;3,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T3;1,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T2;3,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2019T1;0,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T4;8,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T3;3,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T2;2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2018T1;1,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T4;5,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T3;5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T2;3,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2017T1;2,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T4;3,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T3;4,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T2;6,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2016T1;3,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T4;5,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T3;3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T2;4,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2015T1;2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T4;4,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T3;6
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T2;4,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2014T1;1,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T4;-8,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T3;-2,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T2;-4,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2013T1;-2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T4;-12,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T3;-10,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T2;-7,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2012T1;-4,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T4;-7,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T3;-5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T2;-2,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2011T1;-1,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T4;-4,1
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T3;-2,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T2;-0,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2010T1;-2,4
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T4;-5,5
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T3;-4,6
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T2;-3,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2009T1;-1,8
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T4;2,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T3;2,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T2;1,9
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2008T1;0,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T4;11,3
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T3;7,7
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T2;5,2
Nacional;10 Comunitat Valenciana;Vivienda nueva;Variación en lo que va de año;2007T1;1,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2025T4;170,921
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2025T3;167,248
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2025T2;161,443
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2025T1;153,906
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2024T4;149,809
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2024T3;146,753
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2024T2;142,365
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2024T1;136,466
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2023T4;133,746
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2023T3;134,801
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2023T2;131,685
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2023T1;128,492
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2022T4;128,88
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2022T3;129,863
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2022T2;128,532
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2022T1;125,564
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2021T4;123,114
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2021T3;121,468
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2021T2;119,151
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2021T1;115,527
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2020T4;115,384
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2020T3;115,169
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2020T2;114,37
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2020T1;114,122
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2019T4;114,114
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2019T3;114,166
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2019T2;112,636
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2019T1;110,665
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2018T4;109,919
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2018T3;109,939
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2018T2;108,386
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2018T1;106,866
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2017T4;106,294
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2017T3;105,049
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2017T2;104,285
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2017T1;103,541
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2016T4;102,293
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2016T3;102,153
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2016T2;102,153
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2016T1;101,793
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2015T4;100,828
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2015T3;101,022
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2015T2;101,117
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2015T1;97,032
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2014T4;98,258
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2014T3;98,958
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2014T2;98,761
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2014T1;95,791
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2013T4;95,924
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2013T3;97,498
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2013T2;95,712
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2013T1;97,368
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2012T4;101,88
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2012T3;103,865
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2012T2;107,829
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2012T1;111,92
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2011T4;119,461
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2011T3;122,701
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2011T2;127,745
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2011T1;129,449
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2010T4;136,16
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2010T3;135,544
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2010T2;139,124
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2010T1;137,577
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2009T4;139,298
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2009T3;139,072
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2009T2;140,074
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2009T1;139,16
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2008T4;144,957
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2008T3;150,326
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2008T2;154,153
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2008T1;156,693
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2007T4;156,376
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2007T3;158,053
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2007T2;156,81
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Índice;2007T1;151,152
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2025T4;2,2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2025T3;3,6
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2025T2;4,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2025T1;2,7
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T4;2,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T3;3,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T2;4,3
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2024T1;2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T4;-0,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T3;2,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T2;2,5
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2023T1;-0,3
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T4;-0,8
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T3;1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T2;2,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2022T1;2
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T4;1,4
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T3;1,9
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T2;3,1
Nacional;10 Comunitat Valenciana;Vivienda segunda mano;Variación trimestral;2021T1;0,1
