País de nacimiento;Nacionalidad;Periodo;Total
Otro país de Sudamérica;Total;2017S1;20
Otro país de Sudamérica;Total;2016S2;14
Otro país de Sudamérica;Total;2016S1;10
Otro país de Sudamérica;Total;2015S2;16
Otro país de Sudamérica;Total;2015S1;13
Otro país de Sudamérica;Total;2014S2;10
Otro país de Sudamérica;Total;2014S1;13
Otro país de Sudamérica;Total;2013S2;18
Otro país de Sudamérica;Total;2013S1;13
Otro país de Sudamérica;Total;2012S2;18
Otro país de Sudamérica;Total;2012S1;15
Otro país de Sudamérica;Total;2011S2;14
Otro país de Sudamérica;Total;2011S1;15
Otro país de Sudamérica;Total;2010S2;9
Otro país de Sudamérica;Total;2010S1;11
Otro país de Sudamérica;Total;2009S2;7
Otro país de Sudamérica;Total;2009S1;14
Otro país de Sudamérica;Total;2008S2;15
Otro país de Sudamérica;Total;2008S1;14
Otro país de Sudamérica;Española;2022S1;0
Otro país de Sudamérica;Española;2021S2;1
Otro país de Sudamérica;Española;2021S1;1
Otro país de Sudamérica;Española;2020S2;1
Otro país de Sudamérica;Española;2020S1;0
Otro país de Sudamérica;Española;2019S2;0
Otro país de Sudamérica;Española;2019S1;0
Otro país de Sudamérica;Española;2018S2;1
Otro país de Sudamérica;Española;2018S1;2
Otro país de Sudamérica;Española;2017S2;3
Otro país de Sudamérica;Española;2017S1;1
Otro país de Sudamérica;Española;2016S2;0
Otro país de Sudamérica;Española;2016S1;0
Otro país de Sudamérica;Española;2015S2;""
Otro país de Sudamérica;Española;2015S1;""
Otro país de Sudamérica;Española;2014S2;1
Otro país de Sudamérica;Española;2014S1;2
Otro país de Sudamérica;Española;2013S2;""
Otro país de Sudamérica;Española;2013S1;2
Otro país de Sudamérica;Española;2012S2;0
Otro país de Sudamérica;Española;2012S1;1
Otro país de Sudamérica;Española;2011S2;1
Otro país de Sudamérica;Española;2011S1;""
Otro país de Sudamérica;Española;2010S2;""
Otro país de Sudamérica;Española;2010S1;""
Otro país de Sudamérica;Española;2009S2;""
Otro país de Sudamérica;Española;2009S1;""
Otro país de Sudamérica;Española;2008S2;""
Otro país de Sudamérica;Española;2008S1;1
Otro país de Sudamérica;Extranjero;2022S1;18
Otro país de Sudamérica;Extranjero;2021S2;22
Otro país de Sudamérica;Extranjero;2021S1;16
Otro país de Sudamérica;Extranjero;2020S2;12
Otro país de Sudamérica;Extranjero;2020S1;4
Otro país de Sudamérica;Extranjero;2019S2;15
Otro país de Sudamérica;Extranjero;2019S1;10
Otro país de Sudamérica;Extranjero;2018S2;15
Otro país de Sudamérica;Extranjero;2018S1;17
Otro país de Sudamérica;Extranjero;2017S2;15
Otro país de Sudamérica;Extranjero;2017S1;19
Otro país de Sudamérica;Extranjero;2016S2;14
Otro país de Sudamérica;Extranjero;2016S1;10
Otro país de Sudamérica;Extranjero;2015S2;16
Otro país de Sudamérica;Extranjero;2015S1;13
Otro país de Sudamérica;Extranjero;2014S2;9
Otro país de Sudamérica;Extranjero;2014S1;11
Otro país de Sudamérica;Extranjero;2013S2;18
Otro país de Sudamérica;Extranjero;2013S1;11
Otro país de Sudamérica;Extranjero;2012S2;18
Otro país de Sudamérica;Extranjero;2012S1;14
Otro país de Sudamérica;Extranjero;2011S2;13
Otro país de Sudamérica;Extranjero;2011S1;15
Otro país de Sudamérica;Extranjero;2010S2;9
Otro país de Sudamérica;Extranjero;2010S1;11
Otro país de Sudamérica;Extranjero;2009S2;7
Otro país de Sudamérica;Extranjero;2009S1;14
Otro país de Sudamérica;Extranjero;2008S2;15
Otro país de Sudamérica;Extranjero;2008S1;13
Asia;Total;2022S1;19.317
Asia;Total;2021S2;21.531
Asia;Total;2021S1;14.388
Asia;Total;2020S2;13.539
Asia;Total;2020S1;13.580
Asia;Total;2019S2;27.917
Asia;Total;2019S1;23.239
Asia;Total;2018S2;25.741
Asia;Total;2018S1;20.439
Asia;Total;2017S2;22.540
Asia;Total;2017S1;17.014
Asia;Total;2016S2;18.766
Asia;Total;2016S1;15.064
Asia;Total;2015S2;16.501
Asia;Total;2015S1;12.612
Asia;Total;2014S2;15.146
Asia;Total;2014S1;12.730
Asia;Total;2013S2;15.491
Asia;Total;2013S1;13.470
Asia;Total;2012S2;15.861
Asia;Total;2012S1;15.683
Asia;Total;2011S2;18.914
Asia;Total;2011S1;17.257
Asia;Total;2010S2;20.180
Asia;Total;2010S1;17.190
Asia;Total;2009S2;14.889
Asia;Total;2009S1;17.158
Asia;Total;2008S2;20.468
Asia;Total;2008S1;25.383
Asia;Española;2022S1;626
Asia;Española;2021S2;883
Asia;Española;2021S1;447
Asia;Española;2020S2;580
Asia;Española;2020S1;449
Asia;Española;2019S2;874
Asia;Española;2019S1;665
Asia;Española;2018S2;846
Asia;Española;2018S1;615
Asia;Española;2017S2;746
Asia;Española;2017S1;593
Asia;Española;2016S2;565
Asia;Española;2016S1;521
Asia;Española;2015S2;536
Asia;Española;2015S1;471
Asia;Española;2014S2;480
Asia;Española;2014S1;406
Asia;Española;2013S2;507
Asia;Española;2013S1;486
Asia;Española;2012S2;503
Asia;Española;2012S1;439
Asia;Española;2011S2;498
Asia;Española;2011S1;459
Asia;Española;2010S2;405
Asia;Española;2010S1;375
Asia;Española;2009S2;377
Asia;Española;2009S1;387
Asia;Española;2008S2;415
Asia;Española;2008S1;563
Asia;Extranjero;2022S1;18.691
Asia;Extranjero;2021S2;20.648
Asia;Extranjero;2021S1;13.941
Asia;Extranjero;2020S2;12.959
Asia;Extranjero;2020S1;13.131
Asia;Extranjero;2019S2;27.043
Asia;Extranjero;2019S1;22.574
Asia;Extranjero;2018S2;24.895
Asia;Extranjero;2018S1;19.824
Asia;Extranjero;2017S2;21.794
Asia;Extranjero;2017S1;16.421
Asia;Extranjero;2016S2;18.202
Asia;Extranjero;2016S1;14.543
Asia;Extranjero;2015S2;15.964
Asia;Extranjero;2015S1;12.141
Asia;Extranjero;2014S2;14.666
Asia;Extranjero;2014S1;12.324
Asia;Extranjero;2013S2;14.984
Asia;Extranjero;2013S1;12.984
Asia;Extranjero;2012S2;15.358
Asia;Extranjero;2012S1;15.244
Asia;Extranjero;2011S2;18.416
Asia;Extranjero;2011S1;16.799
Asia;Extranjero;2010S2;19.774
Asia;Extranjero;2010S1;16.815
Asia;Extranjero;2009S2;14.512
Asia;Extranjero;2009S1;16.771
Asia;Extranjero;2008S2;20.052
Asia;Extranjero;2008S1;24.820
Bangladesh;Total;2022S1;948
Bangladesh;Total;2021S2;631
Bangladesh;Total;2021S1;560
Bangladesh;Total;2020S2;544
Bangladesh;Total;2020S1;742
Bangladesh;Total;2019S2;1.258
Bangladesh;Total;2019S1;1.376
Bangladesh;Total;2018S2;1.328
Bangladesh;Total;2018S1;1.281
Bangladesh;Total;2017S2;1.028
Bangladesh;Total;2017S1;1.081
Bangladesh;Total;2016S2;943
Bangladesh;Total;2016S1;767
Bangladesh;Total;2015S2;663
Bangladesh;Total;2015S1;628
Bangladesh;Total;2014S2;479
Bangladesh;Total;2014S1;558
Bangladesh;Total;2013S2;664
Bangladesh;Total;2013S1;677
Bangladesh;Total;2012S2;816
Bangladesh;Total;2012S1;1.155
Bangladesh;Total;2011S2;907
Bangladesh;Total;2011S1;691
Bangladesh;Total;2010S2;744
Bangladesh;Total;2010S1;683
Bangladesh;Total;2009S2;738
Bangladesh;Total;2009S1;961
Bangladesh;Total;2008S2;761
Bangladesh;Total;2008S1;857
Bangladesh;Española;2022S1;22
Bangladesh;Española;2021S2;11
Bangladesh;Española;2021S1;10
Bangladesh;Española;2020S2;7
Bangladesh;Española;2020S1;10
Bangladesh;Española;2019S2;14
Bangladesh;Española;2019S1;13
Bangladesh;Española;2018S2;17
Bangladesh;Española;2018S1;18
Bangladesh;Española;2017S2;18
Bangladesh;Española;2017S1;20
Bangladesh;Española;2016S2;16
Bangladesh;Española;2016S1;17
Bangladesh;Española;2015S2;7
Bangladesh;Española;2015S1;3
Bangladesh;Española;2014S2;10
Bangladesh;Española;2014S1;1
Bangladesh;Española;2013S2;5
Bangladesh;Española;2013S1;3
Bangladesh;Española;2012S2;3
Bangladesh;Española;2012S1;5
Bangladesh;Española;2011S2;1
Bangladesh;Española;2011S1;""
Bangladesh;Española;2010S2;2
Bangladesh;Española;2010S1;""
Bangladesh;Española;2009S2;""
Bangladesh;Española;2009S1;""
Bangladesh;Española;2008S2;1
Bangladesh;Española;2008S1;""
Bangladesh;Extranjero;2022S1;926
Bangladesh;Extranjero;2021S2;620
Bangladesh;Extranjero;2021S1;550
Bangladesh;Extranjero;2020S2;537
Bangladesh;Extranjero;2020S1;732
Bangladesh;Extranjero;2019S2;1.244
Bangladesh;Extranjero;2019S1;1.363
Bangladesh;Extranjero;2018S2;1.311
Bangladesh;Extranjero;2018S1;1.263
Bangladesh;Extranjero;2017S2;1.010
Bangladesh;Extranjero;2017S1;1.061
Bangladesh;Extranjero;2016S2;926
Bangladesh;Extranjero;2016S1;750
Bangladesh;Extranjero;2015S2;656
Bangladesh;Extranjero;2015S1;625
Bangladesh;Extranjero;2014S2;469
Bangladesh;Extranjero;2014S1;557
Bangladesh;Extranjero;2013S2;659
Bangladesh;Extranjero;2013S1;674
Bangladesh;Extranjero;2012S2;813
Bangladesh;Extranjero;2012S1;1.150
Bangladesh;Extranjero;2011S2;906
Bangladesh;Extranjero;2011S1;691
Bangladesh;Extranjero;2010S2;742
Bangladesh;Extranjero;2010S1;683
Bangladesh;Extranjero;2009S2;738
Bangladesh;Extranjero;2009S1;961
Bangladesh;Extranjero;2008S2;760
Bangladesh;Extranjero;2008S1;857
China;Total;2022S1;2.592
China;Total;2021S2;3.829
China;Total;2021S1;2.201
China;Total;2020S2;2.334
China;Total;2020S1;2.969
China;Total;2019S2;6.942
China;Total;2019S1;5.155
China;Total;2018S2;7.048
China;Total;2018S1;4.819
China;Total;2017S2;6.590
China;Total;2017S1;4.533
China;Total;2016S2;5.561
China;Total;2016S1;4.286
China;Total;2015S2;5.363
China;Total;2015S1;4.312
China;Total;2014S2;5.135
China;Total;2014S1;3.924
China;Total;2013S2;4.713
China;Total;2013S1;4.092
China;Total;2012S2;4.766
China;Total;2012S1;4.220
China;Total;2011S2;5.311
China;Total;2011S1;5.256
China;Total;2010S2;5.289
China;Total;2010S1;4.942
China;Total;2009S2;5.373
China;Total;2009S1;6.497
China;Total;2008S2;8.283
China;Total;2008S1;11.732
China;Española;2022S1;65
China;Española;2021S2;71
China;Española;2021S1;37
China;Española;2020S2;73
China;Española;2020S1;83
China;Española;2019S2;93
China;Española;2019S1;92
China;Española;2018S2;116
China;Española;2018S1;72
China;Española;2017S2;94
China;Española;2017S1;87
China;Española;2016S2;91
China;Española;2016S1;105
China;Española;2015S2;104
China;Española;2015S1;114
China;Española;2014S2;118
China;Española;2014S1;133
China;Española;2013S2;127
China;Española;2013S1;150
China;Española;2012S2;154
China;Española;2012S1;163
China;Española;2011S2;242
China;Española;2011S1;178
China;Española;2010S2;175
China;Española;2010S1;194
China;Española;2009S2;216
China;Española;2009S1;228
China;Española;2008S2;238
China;Española;2008S1;337
China;Extranjero;2022S1;2.527
China;Extranjero;2021S2;3.758
China;Extranjero;2021S1;2.164
China;Extranjero;2020S2;2.261
China;Extranjero;2020S1;2.886
China;Extranjero;2019S2;6.849
China;Extranjero;2019S1;5.063
China;Extranjero;2018S2;6.932
China;Extranjero;2018S1;4.747
China;Extranjero;2017S2;6.496
China;Extranjero;2017S1;4.446
China;Extranjero;2016S2;5.469
China;Extranjero;2016S1;4.181
China;Extranjero;2015S2;5.259
China;Extranjero;2015S1;4.198
China;Extranjero;2014S2;5.017
China;Extranjero;2014S1;3.791
China;Extranjero;2013S2;4.586
China;Extranjero;2013S1;3.942
China;Extranjero;2012S2;4.612
China;Extranjero;2012S1;4.057
China;Extranjero;2011S2;5.069
China;Extranjero;2011S1;5.078
China;Extranjero;2010S2;5.114
China;Extranjero;2010S1;4.748
China;Extranjero;2009S2;5.157
China;Extranjero;2009S1;6.269
China;Extranjero;2008S2;8.045
China;Extranjero;2008S1;11.395
Filipinas;Total;2022S1;1.258
Filipinas;Total;2021S2;1.365
Filipinas;Total;2021S1;864
Filipinas;Total;2020S2;1.032
Filipinas;Total;2020S1;926
Filipinas;Total;2019S2;1.995
Filipinas;Total;2019S1;1.490
Filipinas;Total;2018S2;1.593
Filipinas;Total;2018S1;1.353
Filipinas;Total;2017S2;1.633
Filipinas;Total;2017S1;1.333
Filipinas;Total;2016S2;1.320
Filipinas;Total;2016S1;1.305
Filipinas;Total;2015S2;1.331
Filipinas;Total;2015S1;1.230
Filipinas;Total;2014S2;1.112
Filipinas;Total;2014S1;961
Filipinas;Total;2013S2;1.111
Filipinas;Total;2013S1;1.041
Filipinas;Total;2012S2;1.030
Filipinas;Total;2012S1;1.180
Filipinas;Total;2011S2;1.339
Filipinas;Total;2011S1;1.222
Filipinas;Total;2010S2;1.089
Filipinas;Total;2010S1;1.071
Filipinas;Total;2009S2;1.256
Filipinas;Total;2009S1;1.880
Filipinas;Total;2008S2;2.222
Filipinas;Total;2008S1;2.678
Filipinas;Española;2022S1;61
Filipinas;Española;2021S2;107
Filipinas;Española;2021S1;55
Filipinas;Española;2020S2;48
Filipinas;Española;2020S1;36
Filipinas;Española;2019S2;93
Filipinas;Española;2019S1;83
Filipinas;Española;2018S2;96
Filipinas;Española;2018S1;66
Filipinas;Española;2017S2;90
Filipinas;Española;2017S1;67
Filipinas;Española;2016S2;47
Filipinas;Española;2016S1;85
Filipinas;Española;2015S2;63
Filipinas;Española;2015S1;58
Filipinas;Española;2014S2;55
Filipinas;Española;2014S1;56
Filipinas;Española;2013S2;40
Filipinas;Española;2013S1;49
Filipinas;Española;2012S2;47
Filipinas;Española;2012S1;54
Filipinas;Española;2011S2;38
Filipinas;Española;2011S1;42
Filipinas;Española;2010S2;28
Filipinas;Española;2010S1;37
Filipinas;Española;2009S2;34
Filipinas;Española;2009S1;33
Filipinas;Española;2008S2;41
Filipinas;Española;2008S1;58
Filipinas;Extranjero;2022S1;1.197
Filipinas;Extranjero;2021S2;1.258
Filipinas;Extranjero;2021S1;809
Filipinas;Extranjero;2020S2;984
Filipinas;Extranjero;2020S1;890
Filipinas;Extranjero;2019S2;1.902
Filipinas;Extranjero;2019S1;1.407
Filipinas;Extranjero;2018S2;1.497
Filipinas;Extranjero;2018S1;1.287
Filipinas;Extranjero;2017S2;1.543
Filipinas;Extranjero;2017S1;1.266
Filipinas;Extranjero;2016S2;1.273
Filipinas;Extranjero;2016S1;1.221
Filipinas;Extranjero;2015S2;1.269
Filipinas;Extranjero;2015S1;1.172
Filipinas;Extranjero;2014S2;1.056
Filipinas;Extranjero;2014S1;904
Filipinas;Extranjero;2013S2;1.071
Filipinas;Extranjero;2013S1;991
Filipinas;Extranjero;2012S2;983
Filipinas;Extranjero;2012S1;1.127
Filipinas;Extranjero;2011S2;1.300
Filipinas;Extranjero;2011S1;1.179
Filipinas;Extranjero;2010S2;1.061
Filipinas;Extranjero;2010S1;1.033
Filipinas;Extranjero;2009S2;1.222
Filipinas;Extranjero;2009S1;1.847
Filipinas;Extranjero;2008S2;2.180
Filipinas;Extranjero;2008S1;2.619
India;Total;2022S1;2.300
India;Total;2021S2;1.946
India;Total;2021S1;1.609
India;Total;2020S2;1.280
India;Total;2020S1;1.892
India;Total;2019S2;4.051
India;Total;2019S1;3.322
India;Total;2018S2;3.875
India;Total;2018S1;3.297
India;Total;2017S2;2.802
India;Total;2017S1;2.101
India;Total;2016S2;2.121
India;Total;2016S1;1.801
India;Total;2015S2;1.691
India;Total;2015S1;1.416
India;Total;2014S2;1.609
India;Total;2014S1;1.341
India;Total;2013S2;1.550
India;Total;2013S1;1.405
India;Total;2012S2;1.523
India;Total;2012S1;1.538
India;Total;2011S2;1.809
India;Total;2011S1;1.937
India;Total;2010S2;1.690
India;Total;2010S1;1.756
India;Total;2009S2;1.741
India;Total;2009S1;2.577
India;Total;2008S2;2.371
India;Total;2008S1;2.709
India;Española;2022S1;29
India;Española;2021S2;39
India;Española;2021S1;23
India;Española;2020S2;30
India;Española;2020S1;26
India;Española;2019S2;45
India;Española;2019S1;35
India;Española;2018S2;43
India;Española;2018S1;35
India;Española;2017S2;48
India;Española;2017S1;36
India;Española;2016S2;27
India;Española;2016S1;40
India;Española;2015S2;29
India;Española;2015S1;39
India;Española;2014S2;21
India;Española;2014S1;22
India;Española;2013S2;36
India;Española;2013S1;43
India;Española;2012S2;44
India;Española;2012S1;16
India;Española;2011S2;24
India;Española;2011S1;21
India;Española;2010S2;12
India;Española;2010S1;11
India;Española;2009S2;10
India;Española;2009S1;8
India;Española;2008S2;12
India;Española;2008S1;18
India;Extranjero;2022S1;2.271
India;Extranjero;2021S2;1.907
India;Extranjero;2021S1;1.586
India;Extranjero;2020S2;1.250
India;Extranjero;2020S1;1.866
India;Extranjero;2019S2;4.006
India;Extranjero;2019S1;3.287
India;Extranjero;2018S2;3.832
India;Extranjero;2018S1;3.262
India;Extranjero;2017S2;2.754
India;Extranjero;2017S1;2.065
India;Extranjero;2016S2;2.094
India;Extranjero;2016S1;1.761
India;Extranjero;2015S2;1.662
India;Extranjero;2015S1;1.377
India;Extranjero;2014S2;1.588
India;Extranjero;2014S1;1.319
India;Extranjero;2013S2;1.514
India;Extranjero;2013S1;1.362
India;Extranjero;2012S2;1.478
India;Extranjero;2012S1;1.522
India;Extranjero;2011S2;1.785
India;Extranjero;2011S1;1.916
India;Extranjero;2010S2;1.678
India;Extranjero;2010S1;1.745
India;Extranjero;2009S2;1.731
India;Extranjero;2009S1;2.569
India;Extranjero;2008S2;2.359
India;Extranjero;2008S1;2.691
Pakistán;Total;2022S1;5.366
Pakistán;Total;2021S2;5.478
Pakistán;Total;2021S1;4.749
Pakistán;Total;2020S2;4.110
Pakistán;Total;2020S1;3.725
Pakistán;Total;2019S2;6.270
Pakistán;Total;2019S1;6.194
Pakistán;Total;2018S2;5.050
Pakistán;Total;2018S1;4.210
Pakistán;Total;2017S2;3.680
Pakistán;Total;2017S1;3.389
Pakistán;Total;2016S2;3.347
Pakistán;Total;2016S1;3.204
Pakistán;Total;2015S2;2.995
Pakistán;Total;2015S1;1.917
Pakistán;Total;2014S2;2.476
Pakistán;Total;2014S1;2.931
Pakistán;Total;2013S2;3.327
Pakistán;Total;2013S1;3.307
Pakistán;Total;2012S2;3.762
Pakistán;Total;2012S1;4.719
Pakistán;Total;2011S2;6.036
Pakistán;Total;2011S1;5.548
Pakistán;Total;2010S2;8.585
Pakistán;Total;2010S1;6.779
Pakistán;Total;2009S2;3.389
Pakistán;Total;2009S1;3.091
Pakistán;Total;2008S2;4.234
Pakistán;Total;2008S1;4.689
Pakistán;Española;2022S1;191
Pakistán;Española;2021S2;226
Pakistán;Española;2021S1;145
Pakistán;Española;2020S2;160
Pakistán;Española;2020S1;150
Pakistán;Española;2019S2;299
Pakistán;Española;2019S1;216
Pakistán;Española;2018S2;239
Pakistán;Española;2018S1;198
Pakistán;Española;2017S2;213
Pakistán;Española;2017S1;177
Pakistán;Española;2016S2;119
Pakistán;Española;2016S1;73
Pakistán;Española;2015S2;62
Pakistán;Española;2015S1;43
Pakistán;Española;2014S2;54
Pakistán;Española;2014S1;47
Pakistán;Española;2013S2;90
Pakistán;Española;2013S1;66
Pakistán;Española;2012S2;54
Pakistán;Española;2012S1;69
Pakistán;Española;2011S2;66
Pakistán;Española;2011S1;34
Pakistán;Española;2010S2;30
Pakistán;Española;2010S1;19
Pakistán;Española;2009S2;19
Pakistán;Española;2009S1;17
Pakistán;Española;2008S2;25
Pakistán;Española;2008S1;15
Pakistán;Extranjero;2022S1;5.175
Pakistán;Extranjero;2021S2;5.252
Pakistán;Extranjero;2021S1;4.604
Pakistán;Extranjero;2020S2;3.950
Pakistán;Extranjero;2020S1;3.575
Pakistán;Extranjero;2019S2;5.971
Pakistán;Extranjero;2019S1;5.978
Pakistán;Extranjero;2018S2;4.811
Pakistán;Extranjero;2018S1;4.012
Pakistán;Extranjero;2017S2;3.467
Pakistán;Extranjero;2017S1;3.212
Pakistán;Extranjero;2016S2;3.228
Pakistán;Extranjero;2016S1;3.132
Pakistán;Extranjero;2015S2;2.933
Pakistán;Extranjero;2015S1;1.875
Pakistán;Extranjero;2014S2;2.422
Pakistán;Extranjero;2014S1;2.883
Pakistán;Extranjero;2013S2;3.237
Pakistán;Extranjero;2013S1;3.241
Pakistán;Extranjero;2012S2;3.707
Pakistán;Extranjero;2012S1;4.651
Pakistán;Extranjero;2011S2;5.970
Pakistán;Extranjero;2011S1;5.514
Pakistán;Extranjero;2010S2;8.555
Pakistán;Extranjero;2010S1;6.760
Pakistán;Extranjero;2009S2;3.370
Pakistán;Extranjero;2009S1;3.073
Pakistán;Extranjero;2008S2;4.209
Pakistán;Extranjero;2008S1;4.674
Otro país de Asia;Total;2022S1;6.853
Otro país de Asia;Total;2021S2;8.282
Otro país de Asia;Total;2021S1;4.405
Otro país de Asia;Total;2020S2;4.239
Otro país de Asia;Total;2020S1;3.326
Otro país de Asia;Total;2019S2;7.401
Otro país de Asia;Total;2019S1;5.702
Otro país de Asia;Total;2018S2;6.847
Otro país de Asia;Total;2018S1;5.479
Otro país de Asia;Total;2017S2;6.807
Otro país de Asia;Total;2017S1;4.577
Otro país de Asia;Total;2016S2;5.476
Otro país de Asia;Total;2016S1;3.701
Otro país de Asia;Total;2015S2;4.457
Otro país de Asia;Total;2015S1;3.108
Otro país de Asia;Total;2014S2;4.336
Otro país de Asia;Total;2014S1;3.015
Otro país de Asia;Total;2013S2;4.125
Otro país de Asia;Total;2013S1;2.948
Otro país de Asia;Total;2012S2;3.964
Otro país de Asia;Total;2012S1;2.870
Otro país de Asia;Total;2011S2;3.512
Otro país de Asia;Total;2011S1;2.603
Otro país de Asia;Total;2010S2;2.782
Otro país de Asia;Total;2010S1;1.960
Otro país de Asia;Total;2009S2;2.391
Otro país de Asia;Total;2009S1;2.152
Otro país de Asia;Total;2008S2;2.598
Otro país de Asia;Total;2008S1;2.718
Otro país de Asia;Española;2022S1;258
Otro país de Asia;Española;2021S2;429
Otro país de Asia;Española;2021S1;177
Otro país de Asia;Española;2020S2;262
Otro país de Asia;Española;2020S1;144
Otro país de Asia;Española;2019S2;330
Otro país de Asia;Española;2019S1;226
Otro país de Asia;Española;2018S2;335
Otro país de Asia;Española;2018S1;226
Otro país de Asia;Española;2017S2;283
Otro país de Asia;Española;2017S1;206
Otro país de Asia;Española;2016S2;264
Otro país de Asia;Española;2016S1;202
Otro país de Asia;Española;2015S2;272
Otro país de Asia;Española;2015S1;214
Otro país de Asia;Española;2014S2;222
Otro país de Asia;Española;2014S1;146
Otro país de Asia;Española;2013S2;208
Otro país de Asia;Española;2013S1;174
Otro país de Asia;Española;2012S2;200
Otro país de Asia;Española;2012S1;133
Otro país de Asia;Española;2011S2;126
Otro país de Asia;Española;2011S1;182
Otro país de Asia;Española;2010S2;157
Otro país de Asia;Española;2010S1;114
Otro país de Asia;Española;2009S2;98
Otro país de Asia;Española;2009S1;100
Otro país de Asia;Española;2008S2;98
Otro país de Asia;Española;2008S1;134
Otro país de Asia;Extranjero;2022S1;6.595
Otro país de Asia;Extranjero;2021S2;7.853
Otro país de Asia;Extranjero;2021S1;4.228
Otro país de Asia;Extranjero;2020S2;3.977
Otro país de Asia;Extranjero;2020S1;3.182
Otro país de Asia;Extranjero;2019S2;7.071
Otro país de Asia;Extranjero;2019S1;5.476
Otro país de Asia;Extranjero;2018S2;6.512
Otro país de Asia;Extranjero;2018S1;5.253
Otro país de Asia;Extranjero;2017S2;6.524
Otro país de Asia;Extranjero;2017S1;4.371
Otro país de Asia;Extranjero;2016S2;5.212
Otro país de Asia;Extranjero;2016S1;3.498
Otro país de Asia;Extranjero;2015S2;4.185
Otro país de Asia;Extranjero;2015S1;2.894
Otro país de Asia;Extranjero;2014S2;4.114
Otro país de Asia;Extranjero;2014S1;2.869
Otro país de Asia;Extranjero;2013S2;3.917
Otro país de Asia;Extranjero;2013S1;2.774
Otro país de Asia;Extranjero;2012S2;3.764
Otro país de Asia;Extranjero;2012S1;2.737
Otro país de Asia;Extranjero;2011S2;3.386
Otro país de Asia;Extranjero;2011S1;2.421
