Sexo;Comunidades y Ciudades Autónomas;Edad;Periodo;Total
Ambos sexos;03 Asturias, Principado de;Menores de 25 años;2008;21,62
Ambos sexos;03 Asturias, Principado de;Menores de 25 años;2007;18,89
Ambos sexos;03 Asturias, Principado de;Menores de 25 años;2006;22,43
Ambos sexos;03 Asturias, Principado de;25 y más años;2025;7,66
Ambos sexos;03 Asturias, Principado de;25 y más años;2024;8,85
Ambos sexos;03 Asturias, Principado de;25 y más años;2023;11,25
Ambos sexos;03 Asturias, Principado de;25 y más años;2022;11,25
Ambos sexos;03 Asturias, Principado de;25 y más años;2021;11,65
Ambos sexos;03 Asturias, Principado de;25 y más años;2020;13,23
Ambos sexos;03 Asturias, Principado de;25 y más años;2019;13,55
Ambos sexos;03 Asturias, Principado de;25 y más años;2018;12,64
Ambos sexos;03 Asturias, Principado de;25 y más años;2017;12,7
Ambos sexos;03 Asturias, Principado de;25 y más años;2016;16,19
Ambos sexos;03 Asturias, Principado de;25 y más años;2015;18,08
Ambos sexos;03 Asturias, Principado de;25 y más años;2014;19,98
Ambos sexos;03 Asturias, Principado de;25 y más años;2013;22,45
Ambos sexos;03 Asturias, Principado de;25 y más años;2012;20,39
Ambos sexos;03 Asturias, Principado de;25 y más años;2011;16
Ambos sexos;03 Asturias, Principado de;25 y más años;2010;14,52
Ambos sexos;03 Asturias, Principado de;25 y más años;2009;11,58
Ambos sexos;03 Asturias, Principado de;25 y más años;2008;7,32
Ambos sexos;03 Asturias, Principado de;25 y más años;2007;7,47
Ambos sexos;03 Asturias, Principado de;25 y más años;2006;7,87
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2025;44,67
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2024;51,37
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2023;68,12
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2022;67,01
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2021;51,81
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2020;63,49
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2019;32,97
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2018;60,43
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2017;49,17
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2016;43,8
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2015;43,54
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2014;57,36
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2013;84,22
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2012;62,74
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2011;58,4
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2010;54,24
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2009;61,9
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2008;37,01
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2007;27,57
Ambos sexos;03 Asturias, Principado de;De 16 a 19 años;2006;29,91
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2025;25,07
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2024;27,84
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2023;20,65
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2022;33,92
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2021;27,05
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2020;32,8
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2019;28,07
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2018;34,33
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2017;34,39
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2016;48,67
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2015;41,63
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2014;43,36
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2013;51,45
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2012;47,89
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2011;46,96
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2010;34,4
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2009;30,84
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2008;18,65
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2007;17,69
Ambos sexos;03 Asturias, Principado de;De 20 a 24 años;2006;21,42
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2025;6,89
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2024;8,48
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2023;11,61
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2022;11,74
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2021;12,38
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2020;14,27
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2019;14,47
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2018;13,6
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2017;13,6
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2016;17,55
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2015;19,08
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2014;21,12
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2013;24,79
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2012;22,3
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2011;16,72
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2010;15,11
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2009;12,36
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2008;7,81
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2007;8,04
Ambos sexos;03 Asturias, Principado de;De 25 a 54 años;2006;8,59
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2025;9,79
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2024;9,94
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2023;10,17
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2022;9,67
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2021;9,22
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2020;9,68
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2019;10,18
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2018;9,03
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2017;8,99
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2016;9,98
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2015;13,39
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2014;14,27
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2013;10,12
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2012;10,37
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2011;11,87
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2010;10,81
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2009;6,75
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2008;4,27
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2007;3,73
Ambos sexos;03 Asturias, Principado de;De 55 y más años;2006;2,96
Ambos sexos;04 Balears, Illes;Total;2025;8,83
Ambos sexos;04 Balears, Illes;Total;2024;9,34
Ambos sexos;04 Balears, Illes;Total;2023;10,32
Ambos sexos;04 Balears, Illes;Total;2022;10,62
Ambos sexos;04 Balears, Illes;Total;2021;14,32
Ambos sexos;04 Balears, Illes;Total;2020;16,14
Ambos sexos;04 Balears, Illes;Total;2019;11,74
Ambos sexos;04 Balears, Illes;Total;2018;11,52
Ambos sexos;04 Balears, Illes;Total;2017;12,43
Ambos sexos;04 Balears, Illes;Total;2016;13,89
Ambos sexos;04 Balears, Illes;Total;2015;17,31
Ambos sexos;04 Balears, Illes;Total;2014;20
Ambos sexos;04 Balears, Illes;Total;2013;22,26
Ambos sexos;04 Balears, Illes;Total;2012;23,17
Ambos sexos;04 Balears, Illes;Total;2011;21,86
Ambos sexos;04 Balears, Illes;Total;2010;20,12
Ambos sexos;04 Balears, Illes;Total;2009;17,92
Ambos sexos;04 Balears, Illes;Total;2008;10,16
Ambos sexos;04 Balears, Illes;Total;2007;7,16
Ambos sexos;04 Balears, Illes;Total;2006;6,44
Ambos sexos;04 Balears, Illes;Menores de 25 años;2025;17,12
Ambos sexos;04 Balears, Illes;Menores de 25 años;2024;23,51
Ambos sexos;04 Balears, Illes;Menores de 25 años;2023;20,27
Ambos sexos;04 Balears, Illes;Menores de 25 años;2022;22,91
Ambos sexos;04 Balears, Illes;Menores de 25 años;2021;33,13
Ambos sexos;04 Balears, Illes;Menores de 25 años;2020;41,57
Ambos sexos;04 Balears, Illes;Menores de 25 años;2019;29,18
Ambos sexos;04 Balears, Illes;Menores de 25 años;2018;26,88
Ambos sexos;04 Balears, Illes;Menores de 25 años;2017;30,79
Ambos sexos;04 Balears, Illes;Menores de 25 años;2016;38,87
Ambos sexos;04 Balears, Illes;Menores de 25 años;2015;42,17
Ambos sexos;04 Balears, Illes;Menores de 25 años;2014;44,43
Ambos sexos;04 Balears, Illes;Menores de 25 años;2013;45,17
Ambos sexos;04 Balears, Illes;Menores de 25 años;2012;48,93
Ambos sexos;04 Balears, Illes;Menores de 25 años;2011;42,68
Ambos sexos;04 Balears, Illes;Menores de 25 años;2010;42,68
Ambos sexos;04 Balears, Illes;Menores de 25 años;2009;32,1
Ambos sexos;04 Balears, Illes;Menores de 25 años;2008;24,35
Ambos sexos;04 Balears, Illes;Menores de 25 años;2007;15,2
Ambos sexos;04 Balears, Illes;Menores de 25 años;2006;13,36
Ambos sexos;04 Balears, Illes;25 y más años;2025;8,11
Ambos sexos;04 Balears, Illes;25 y más años;2024;8,04
Ambos sexos;04 Balears, Illes;25 y más años;2023;9,52
Ambos sexos;04 Balears, Illes;25 y más años;2022;9,69
Ambos sexos;04 Balears, Illes;25 y más años;2021;13,09
Ambos sexos;04 Balears, Illes;25 y más años;2020;14,4
Ambos sexos;04 Balears, Illes;25 y más años;2019;10,29
Ambos sexos;04 Balears, Illes;25 y más años;2018;10,26
Ambos sexos;04 Balears, Illes;25 y más años;2017;11,06
Ambos sexos;04 Balears, Illes;25 y más años;2016;12,06
Ambos sexos;04 Balears, Illes;25 y más años;2015;15,36
Ambos sexos;04 Balears, Illes;25 y más años;2014;18,14
Ambos sexos;04 Balears, Illes;25 y más años;2013;20,38
Ambos sexos;04 Balears, Illes;25 y más años;2012;20,8
Ambos sexos;04 Balears, Illes;25 y más años;2011;19,93
Ambos sexos;04 Balears, Illes;25 y más años;2010;17,76
Ambos sexos;04 Balears, Illes;25 y más años;2009;16,3
Ambos sexos;04 Balears, Illes;25 y más años;2008;8,5
Ambos sexos;04 Balears, Illes;25 y más años;2007;6,16
Ambos sexos;04 Balears, Illes;25 y más años;2006;5,51
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2025;31,6
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2024;39,15
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2023;34,72
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2022;37,54
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2021;38,66
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2020;56,91
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2019;45,29
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2018;42,7
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2017;42,02
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2016;43,08
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2015;67,93
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2014;63,88
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2013;60,94
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2012;71,65
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2011;69,72
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2010;71,17
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2009;56,01
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2008;39,34
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2007;21,72
Ambos sexos;04 Balears, Illes;De 16 a 19 años;2006;26,8
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2025;14,16
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2024;20,32
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2023;16,25
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2022;19,93
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2021;31,83
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2020;37,84
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2019;25,4
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2018;22,88
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2017;27,18
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2016;37,79
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2015;35,95
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2014;40,35
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2013;42,1
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2012;44,21
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2011;37,04
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2010;35,49
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2009;26,58
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2008;20,34
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2007;13,24
Ambos sexos;04 Balears, Illes;De 20 a 24 años;2006;9,46
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2025;8,24
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2024;7,98
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2023;9,44
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2022;9,85
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2021;13,56
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2020;15,07
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2019;10,47
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2018;10,67
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2017;10,8
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2016;12,36
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2015;15,64
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2014;17,9
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2013;21
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2012;21,37
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2011;20,71
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2010;18,38
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2009;17,29
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2008;9,06
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2007;6,48
Ambos sexos;04 Balears, Illes;De 25 a 54 años;2006;5,73
Ambos sexos;04 Balears, Illes;De 55 y más años;2025;7,62
Ambos sexos;04 Balears, Illes;De 55 y más años;2024;8,23
Ambos sexos;04 Balears, Illes;De 55 y más años;2023;9,83
Ambos sexos;04 Balears, Illes;De 55 y más años;2022;9,03
Ambos sexos;04 Balears, Illes;De 55 y más años;2021;11,16
Ambos sexos;04 Balears, Illes;De 55 y más años;2020;11,4
Ambos sexos;04 Balears, Illes;De 55 y más años;2019;9,48
Ambos sexos;04 Balears, Illes;De 55 y más años;2018;8,21
Ambos sexos;04 Balears, Illes;De 55 y más años;2017;12,39
Ambos sexos;04 Balears, Illes;De 55 y más años;2016;10,45
Ambos sexos;04 Balears, Illes;De 55 y más años;2015;13,87
Ambos sexos;04 Balears, Illes;De 55 y más años;2014;19,47
Ambos sexos;04 Balears, Illes;De 55 y más años;2013;16,63
Ambos sexos;04 Balears, Illes;De 55 y más años;2012;17,45
Ambos sexos;04 Balears, Illes;De 55 y más años;2011;15,07
Ambos sexos;04 Balears, Illes;De 55 y más años;2010;13,49
Ambos sexos;04 Balears, Illes;De 55 y más años;2009;9,43
Ambos sexos;04 Balears, Illes;De 55 y más años;2008;4,45
Ambos sexos;04 Balears, Illes;De 55 y más años;2007;3,81
Ambos sexos;04 Balears, Illes;De 55 y más años;2006;3,96
Ambos sexos;05 Canarias;Total;2025;13,52
Ambos sexos;05 Canarias;Total;2024;13,76
Ambos sexos;05 Canarias;Total;2023;16,08
Ambos sexos;05 Canarias;Total;2022;17,63
Ambos sexos;05 Canarias;Total;2021;23,46
Ambos sexos;05 Canarias;Total;2020;22,62
Ambos sexos;05 Canarias;Total;2019;20,49
Ambos sexos;05 Canarias;Total;2018;20,07
Ambos sexos;05 Canarias;Total;2017;23,46
Ambos sexos;05 Canarias;Total;2016;26,06
Ambos sexos;05 Canarias;Total;2015;29,11
Ambos sexos;05 Canarias;Total;2014;32,41
Ambos sexos;05 Canarias;Total;2013;33,73
Ambos sexos;05 Canarias;Total;2012;32,58
Ambos sexos;05 Canarias;Total;2011;29,28
Ambos sexos;05 Canarias;Total;2010;28,6
Ambos sexos;05 Canarias;Total;2009;26,01
Ambos sexos;05 Canarias;Total;2008;17,25
Ambos sexos;05 Canarias;Total;2007;10,45
Ambos sexos;05 Canarias;Total;2006;11,62
Ambos sexos;05 Canarias;Menores de 25 años;2025;29,45
Ambos sexos;05 Canarias;Menores de 25 años;2024;28,5
Ambos sexos;05 Canarias;Menores de 25 años;2023;32,83
Ambos sexos;05 Canarias;Menores de 25 años;2022;42,66
Ambos sexos;05 Canarias;Menores de 25 años;2021;57,02
Ambos sexos;05 Canarias;Menores de 25 años;2020;51,57
Ambos sexos;05 Canarias;Menores de 25 años;2019;42,18
Ambos sexos;05 Canarias;Menores de 25 años;2018;38,61
Ambos sexos;05 Canarias;Menores de 25 años;2017;45,3
Ambos sexos;05 Canarias;Menores de 25 años;2016;51,27
Ambos sexos;05 Canarias;Menores de 25 años;2015;53,52
Ambos sexos;05 Canarias;Menores de 25 años;2014;57,4
Ambos sexos;05 Canarias;Menores de 25 años;2013;65,26
Ambos sexos;05 Canarias;Menores de 25 años;2012;62,29
Ambos sexos;05 Canarias;Menores de 25 años;2011;50,8
Ambos sexos;05 Canarias;Menores de 25 años;2010;51,98
Ambos sexos;05 Canarias;Menores de 25 años;2009;47,77
Ambos sexos;05 Canarias;Menores de 25 años;2008;31,89
Ambos sexos;05 Canarias;Menores de 25 años;2007;22,1
Ambos sexos;05 Canarias;Menores de 25 años;2006;23,42
Ambos sexos;05 Canarias;25 y más años;2025;12,3
Ambos sexos;05 Canarias;25 y más años;2024;12,65
Ambos sexos;05 Canarias;25 y más años;2023;14,82
Ambos sexos;05 Canarias;25 y más años;2022;16,03
Ambos sexos;05 Canarias;25 y más años;2021;21,38
Ambos sexos;05 Canarias;25 y más años;2020;20,8
Ambos sexos;05 Canarias;25 y más años;2019;18,88
Ambos sexos;05 Canarias;25 y más años;2018;18,75
Ambos sexos;05 Canarias;25 y más años;2017;21,84
Ambos sexos;05 Canarias;25 y más años;2016;24,28
Ambos sexos;05 Canarias;25 y más años;2015;27,25
Ambos sexos;05 Canarias;25 y más años;2014;30,44
Ambos sexos;05 Canarias;25 y más años;2013;31
Ambos sexos;05 Canarias;25 y más años;2012;29,94
Ambos sexos;05 Canarias;25 y más años;2011;27,3
Ambos sexos;05 Canarias;25 y más años;2010;26,34
Ambos sexos;05 Canarias;25 y más años;2009;23,67
Ambos sexos;05 Canarias;25 y más años;2008;15,51
Ambos sexos;05 Canarias;25 y más años;2007;8,97
Ambos sexos;05 Canarias;25 y más años;2006;10,01
Ambos sexos;05 Canarias;De 16 a 19 años;2025;42,32
Ambos sexos;05 Canarias;De 16 a 19 años;2024;36,04
Ambos sexos;05 Canarias;De 16 a 19 años;2023;32,53
Ambos sexos;05 Canarias;De 16 a 19 años;2022;47,37
Ambos sexos;05 Canarias;De 16 a 19 años;2021;75,95
Ambos sexos;05 Canarias;De 16 a 19 años;2020;69,62
Ambos sexos;05 Canarias;De 16 a 19 años;2019;60,02
Ambos sexos;05 Canarias;De 16 a 19 años;2018;48,77
Ambos sexos;05 Canarias;De 16 a 19 años;2017;65,04
Ambos sexos;05 Canarias;De 16 a 19 años;2016;67,85
Ambos sexos;05 Canarias;De 16 a 19 años;2015;67,1
Ambos sexos;05 Canarias;De 16 a 19 años;2014;64,89
Ambos sexos;05 Canarias;De 16 a 19 años;2013;83,84
Ambos sexos;05 Canarias;De 16 a 19 años;2012;71,75
Ambos sexos;05 Canarias;De 16 a 19 años;2011;68,97
Ambos sexos;05 Canarias;De 16 a 19 años;2010;69,42
Ambos sexos;05 Canarias;De 16 a 19 años;2009;61,04
Ambos sexos;05 Canarias;De 16 a 19 años;2008;54,73
Ambos sexos;05 Canarias;De 16 a 19 años;2007;37,15
Ambos sexos;05 Canarias;De 16 a 19 años;2006;40,34
Ambos sexos;05 Canarias;De 20 a 24 años;2025;27,09
Ambos sexos;05 Canarias;De 20 a 24 años;2024;26,91
Ambos sexos;05 Canarias;De 20 a 24 años;2023;32,9
Ambos sexos;05 Canarias;De 20 a 24 años;2022;41,95
Ambos sexos;05 Canarias;De 20 a 24 años;2021;54,21
Ambos sexos;05 Canarias;De 20 a 24 años;2020;48,87
Ambos sexos;05 Canarias;De 20 a 24 años;2019;39,16
Ambos sexos;05 Canarias;De 20 a 24 años;2018;36,63
Ambos sexos;05 Canarias;De 20 a 24 años;2017;41,65
Ambos sexos;05 Canarias;De 20 a 24 años;2016;48,8
Ambos sexos;05 Canarias;De 20 a 24 años;2015;51,22
Ambos sexos;05 Canarias;De 20 a 24 años;2014;56,17
Ambos sexos;05 Canarias;De 20 a 24 años;2013;61,8
Ambos sexos;05 Canarias;De 20 a 24 años;2012;60,24
Ambos sexos;05 Canarias;De 20 a 24 años;2011;47,2
Ambos sexos;05 Canarias;De 20 a 24 años;2010;48,35
Ambos sexos;05 Canarias;De 20 a 24 años;2009;44,67
Ambos sexos;05 Canarias;De 20 a 24 años;2008;26,31
Ambos sexos;05 Canarias;De 20 a 24 años;2007;17,89
Ambos sexos;05 Canarias;De 20 a 24 años;2006;18,72
Ambos sexos;05 Canarias;De 25 a 54 años;2025;12,04
Ambos sexos;05 Canarias;De 25 a 54 años;2024;12,42
Ambos sexos;05 Canarias;De 25 a 54 años;2023;14,48
Ambos sexos;05 Canarias;De 25 a 54 años;2022;15,98
Ambos sexos;05 Canarias;De 25 a 54 años;2021;21,21
Ambos sexos;05 Canarias;De 25 a 54 años;2020;21,18
Ambos sexos;05 Canarias;De 25 a 54 años;2019;19,12
Ambos sexos;05 Canarias;De 25 a 54 años;2018;18,68
Ambos sexos;05 Canarias;De 25 a 54 años;2017;21,77
Ambos sexos;05 Canarias;De 25 a 54 años;2016;23,89
Ambos sexos;05 Canarias;De 25 a 54 años;2015;27,5
Ambos sexos;05 Canarias;De 25 a 54 años;2014;31
Ambos sexos;05 Canarias;De 25 a 54 años;2013;32,13
Ambos sexos;05 Canarias;De 25 a 54 años;2012;31,18
Ambos sexos;05 Canarias;De 25 a 54 años;2011;28,03
Ambos sexos;05 Canarias;De 25 a 54 años;2010;26,9
Ambos sexos;05 Canarias;De 25 a 54 años;2009;24,55
Ambos sexos;05 Canarias;De 25 a 54 años;2008;16,03
Ambos sexos;05 Canarias;De 25 a 54 años;2007;9,08
